pose,left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,left_ankle,right_ankle,left_wrist,right_wrist,spine_angle,nose_x,nose_y
tree,29.831835508790427,30.391196404086454,14.033197897404891,12.01326956168362,179.1701047550254,29.34061814069907,179.51222741513695,139.08158115274696,175.45265340886095,84.38994865994394,152.85393475673476,152.6767571992871,80.30145049557193,0.48020440340042114,0.11060364544391632
tree,114.68128919554658,132.9239246992404,152.6419224101892,159.0292049859471,47.42551772186226,171.9845838517375,103.0631064459655,178.70242780186487,128.87238139892628,165.55406276951632,178.90844602805225,165.26966203834442,84.9918020183884,0.4343254864215851,0.27450740337371826
tree,54.05370947830398,49.449181437282945,39.697810256648985,47.38687215163217,28.555960003781564,173.825308677734,113.78085586658726,174.74319054396452,113.26598780117723,167.76132512610974,132.880724240445,134.95977272705008,79.43533915731751,0.4999300539493561,0.13110080361366272
tree,48.82218892634208,42.78252335761565,30.024336162680992,19.924715777576626,174.2300075041665,21.75166530371349,174.5799348058927,109.37571449468894,168.046681629636,123.30844002225524,148.89002674415462,134.75373910833525,69.62172549802108,0.5716322660446167,0.3257921636104584
tree,16.905096261737505,20.55846009296947,13.090794396881492,5.767886440086822,177.7791088031415,62.30530746855544,178.9294613821931,133.22679340874262,177.5512138436713,120.25801836260251,159.26838900821,168.49475748185108,95.17790882614054,0.39573803544044495,0.1961742788553238
tree,162.78292840727417,171.46284322825232,162.9519145180645,178.86835802706298,179.52541660097876,13.289756178317882,179.04802751285897,121.78190334691749,149.4651868523236,117.03585037209362,175.57170049177645,164.45750350167216,76.35165066132554,0.49785730242729187,0.3294620215892792
tree,133.114285170883,123.99795419051526,172.73997470188684,159.99175406093624,178.8578344523688,20.567307939968057,176.8989097161656,120.0506507187709,168.73402640747375,109.13802425599904,172.9198489664079,172.88278334343693,78.02158891736508,0.4658487141132355,0.2597683072090149
tree,134.93880673606208,146.99025709628734,137.93787494345645,165.51889673117478,169.92062457589697,32.786745810888476,157.57979264371096,120.48179838276427,175.86790581904057,130.70897335188235,172.57121763208798,168.0946761222831,76.87462348815544,0.20827610790729523,0.23059755563735962
tree,164.76975005031323,161.81428633581197,172.1529165284618,166.6334823953162,25.871002417220012,177.99773063852092,118.3445309906052,178.91917122109356,133.33583799674318,144.13943429941543,177.90842855694325,176.89433569266706,86.33202116789458,0.47379547357559204,0.2685646712779999
tree,137.2448525905628,123.92580504336122,164.4784377863034,167.2512358132928,173.17783316259084,11.153503083629444,176.91989328218136,102.65753871516353,178.09835060302143,130.7296342826917,171.44068718202985,174.5213697258152,76.46159722671212,0.558358371257782,0.3142090141773224
tree,38.46521924829588,36.10800348171554,52.70690931714379,58.32391271812118,165.73407514667608,50.069104467938224,172.3578139888175,144.74128370413644,132.69241047721326,119.04744887990162,141.75935325160668,134.02293837534063,71.22640651928992,0.5004951357841492,0.1178746297955513
tree,24.150400776305364,27.81914282879306,12.050072733556446,15.231695897070184,38.195168847027375,177.42183807997756,127.48357184555805,178.73293781809033,100.74615196526668,175.06482473491164,157.26456187994685,147.77626494995295,84.13665184634051,0.4703269898891449,0.15156559646129608
tree,112.0102609336684,111.39685872880155,161.29700073398516,168.15664431129085,22.304026785610972,171.60682827087584,106.67698567969417,179.15342439990067,142.52488043670846,143.79275294136136,176.2370939476499,171.15926189004378,85.43370166351889,0.4738401174545288,0.2664199471473694
tree,164.37779699921714,169.6089244225236,151.16729240228761,153.01170006560847,175.3181623902964,19.72466944599506,179.045439736899,162.97325199327378,171.61715781757164,55.259536905663516,168.37422109758515,173.93840109515108,86.81429016451034,0.46546196937561035,0.321946918964386
tree,49.83121623491717,44.60573787564976,24.103311364443034,15.156739756196753,178.02536721090698,25.769166465535417,173.28400407899014,126.70282878681238,174.19825816514492,121.18834684349345,132.26337200896663,133.45449764815956,72.46621738432708,0.5008187890052795,0.10708064585924149
tree,153.2404002203413,153.79765864609294,141.2686596471042,170.5118777416298,55.3036650535448,82.12621650226794,170.35807358502817,167.33961189538033,29.493771601455023,139.4705517500775,163.07493202976406,178.3059536663543,76.09288350218681,0.4225972294807434,0.35328733921051025
tree,170.01371824525145,163.72923522738122,147.8981741948331,133.09175795898724,179.13299247574858,32.836623350665946,179.8260238014179,112.86400121067365,171.34095324435975,112.28356737201949,170.96029351254754,178.31351644717827,77.22266996363004,0.37542635202407837,0.2772427499294281
tree,41.12351824823612,37.270554618658416,23.465942157462422,15.601149808321216,178.30732945078438,25.87837493944857,179.54733455681364,138.76114433351717,172.3849076472015,101.68286130310734,136.19496597524088,135.1506748028689,79.3339963157361,0.5042789578437805,0.13331808149814606
tree,97.74555533413667,95.28589652717068,167.84873037138925,155.36782378271806,175.94870536884022,38.56570378225439,178.0985533970673,112.56531635510072,132.61206991435327,127.82113297406283,159.45260913149988,157.72823849338263,77.9321311714515,0.42516809701919556,0.24124594032764435
tree,79.52507616243622,86.0025249430682,164.36486747413454,152.18599302276854,177.54154968599937,32.307919183673164,174.2664796959128,111.29843575540357,150.4497613099121,129.83016062661855,175.46300746345486,162.09217260926428,74.08059755683324,0.5276454091072083,0.2493663877248764
tree,40.13842745707376,45.98767177235314,57.4738650494276,41.51278343857873,175.80758742105508,54.937575497321404,175.96344417323613,101.61262453573488,152.71706811929786,136.1970054176393,146.2335736136054,144.60169331681172,70.8685546479134,0.4708176553249359,0.09647583216428757
tree,162.45806390257886,160.4391384410588,171.99512614929273,176.29718343977362,178.92200645010658,38.005955116050764,179.78413084079486,127.10293774931966,175.88228928615627,102.51053094564986,176.02307651839058,175.46646657633343,79.52282261294664,0.5069271326065063,0.2754165828227997
tree,146.15846454728322,155.41058673192114,176.88819497334737,173.58063940716843,23.238829575310547,175.17473206500975,107.16232984191629,173.39189314036125,141.5148520316126,156.81737210659662,177.45773070969494,176.90361680179913,86.19617380836638,0.3509575426578522,0.27023085951805115
tree,65.28770415165542,58.986872067875595,36.627688642226566,40.305191858169174,95.38826145488537,167.75000266367252,128.1182013305807,173.10588688360943,154.11601410430623,148.84414813836935,112.98824392127399,115.39377337334001,81.25541485889829,0.5069129467010498,0.21423009037971497
tree,173.969028964728,175.50690576048882,179.5028307673905,177.79772777089258,174.37182097813985,175.22764639515614,174.41186416271026,172.440868728255,122.4507955985103,124.05680855616463,159.71129747851938,161.83552132048118,91.92616019596574,0.5567979216575623,0.24234798550605774
tree,38.92828785721847,44.238436575729935,25.46247104626572,20.151767218556923,176.31763722719984,43.89033825031434,175.48845804529083,136.89318954969525,179.00227945283126,97.83140264458052,136.34207290702446,131.7643473042981,84.96234373491461,0.4909176528453827,0.13762463629245758
tree,30.056944471769988,28.63454013430614,62.97114934687092,50.519042342109614,175.99842283209912,24.09782893025179,173.0927116187827,107.81968188713174,170.56569962826092,139.55318542325406,145.80337550889033,141.20868128897985,73.28162064591038,0.5586854219436646,0.09754820913076401
tree,172.62133195167004,175.81866419822302,41.83655795060283,146.21588342764912,158.42637017105613,59.92954580885055,165.29195659792424,114.23496782197533,129.60577438328113,97.21806563905157,126.13370630243188,168.20186337019777,144.31748777516484,0.5575799942016602,0.48052990436553955
tree,22.08726251040866,22.64315352376727,11.982558769089067,8.33691758172891,177.29093372641515,34.70296711066657,175.92719299397217,140.90754594002362,178.56947539212877,89.83479047565018,156.77801263142447,155.84867583912342,87.9305587373425,0.5556061863899231,0.17947493493556976
tree,141.2737240012172,153.97001799234647,175.6840022423679,177.81561596757348,178.28497523676856,45.39507143604323,177.18064183832828,114.03258609247061,170.11175168862692,122.19075143484667,178.00588408452003,177.5909650203299,84.82394195009573,0.5284345746040344,0.36209091544151306
tree,168.53295029358566,174.11856365148884,177.2619259240285,171.73732894557938,28.244894235315183,179.9533724851009,138.75547715752072,178.96802873879815,113.71619290661931,175.71977005110122,171.42107959870242,179.7754516362715,92.58552505753005,0.4915033280849457,0.2561327815055847
tree,162.17813868517607,166.79495423935407,146.08441935155236,162.28949429485058,175.59669889998162,31.36453054539487,170.10272520137175,104.82709898282285,166.92282455028166,155.29844486581396,144.4058924313951,173.51728738039364,70.77544174741809,0.4679564833641052,0.29259246587753296
tree,37.29155633573993,47.185686985190394,54.69405546318754,27.983248082883506,172.30593503934622,24.256367883954095,170.5325759128623,106.03956404795818,160.3954475149551,127.39084700349636,126.53685269086691,137.60523398024483,71.24948747352369,0.5302570462226868,0.1484736055135727
tree,70.80576581013594,70.03078493370606,163.41166113030542,135.5228746786662,176.92836096225898,43.967720012205774,175.58913023830237,117.91622773262867,174.85208041481098,138.81230752828563,153.24458204539766,170.32195446789584,73.22849440775146,0.5051065683364868,0.19604484736919403
tree,109.26961028621031,159.76215679673228,14.907326894431923,177.83404879564517,21.607832767838758,179.8833130076112,166.94381514726877,178.7307540370813,121.92699590592716,162.2691872560465,168.7333234997042,128.8676835404991,95.50189454622438,0.49973899126052856,0.2117975801229477
tree,174.09713105328623,169.552390157982,179.191687925892,176.11277930827362,178.91137983041133,41.10875522430597,179.26390315358282,136.01379353240802,176.66809172691833,105.00034199195257,179.55930863154384,178.7374646237209,74.9977512482963,0.5445372462272644,0.26174232363700867
tree,79.52507616243622,86.0025249430682,164.36486747413454,152.18599302276854,177.54154968599937,32.307919183673164,174.2664796959128,111.29843575540357,150.4497613099121,129.83016062661855,175.46300746345486,162.09217260926428,74.08059755683324,0.5276454091072083,0.2493663877248764
tree,44.578257082382905,39.49343800399875,34.80507007803736,19.19411310794869,179.13851425381054,22.694664025809978,170.59115197447034,110.02342982384297,157.4600403574908,119.7313979434192,133.4820830930956,131.53855135829718,69.36867773327967,0.5347577929496765,0.09201101958751678
tree,44.578257082382905,39.49343800399875,34.80507007803736,19.19411310794869,179.13851425381054,22.694664025809978,170.59115197447034,110.02342982384297,157.4600403574908,119.7313979434192,133.4820830930956,131.53855135829718,69.36867773327967,0.5347577929496765,0.09201101958751678
tree,140.50560285431678,151.07658349173357,176.23408967745593,176.0729029978216,177.80932833554346,46.042817085737994,176.80719524529493,115.13067752539834,168.79571456285578,122.32607077159926,177.10072920783247,175.01119857048926,85.07430480115653,0.5274847745895386,0.3625812232494354
tree,145.33272583825766,143.10074153118924,165.17332001638064,170.35120856536858,171.2965758947613,24.44729422650883,170.13831778241737,116.01060512400201,170.2060255197246,125.31127969753953,172.8360022375761,178.41336270301645,75.49261994617277,0.5291278958320618,0.2593105435371399
tree,173.48657160759598,166.24538456305632,153.00833715242192,140.51878059751124,169.92679436278627,129.96199785358723,173.83600058825166,158.30000174245615,179.5965127403184,146.9751407799369,177.06927857701783,167.6733198275129,82.05756417714196,0.47668951749801636,0.26163285970687866
tree,160.55814417129142,160.35829921334738,172.9963845830271,175.78598565634502,179.68808390307743,42.79577104136056,179.6810002183055,128.46283307387026,177.5131814821479,110.92006181202677,174.41378331414091,177.1396546997724,79.02866352390177,0.5064526796340942,0.27470850944519043
tree,173.48657160759598,166.24538456305632,153.00833715242192,140.51878059751124,169.92679436278627,129.96199785358723,173.83600058825166,158.30000174245615,179.5965127403184,146.9751407799369,177.06927857701783,167.6733198275129,82.05756417714196,0.47668951749801636,0.26163285970687866
tree,176.05332856547892,171.3545274503452,172.86816336180388,179.97767909794302,179.02467098597458,26.51694715548792,178.78018753859698,132.91634414790755,58.775445653863635,134.35407180405147,175.70829014583055,178.02517181217527,90.86286248547667,0.5707354545593262,0.44331711530685425
tree,163.2889873364609,164.7521330403968,155.68494975527534,164.18824552242359,21.20300705181817,174.8904093413031,111.04324274653645,174.77304624806587,133.84676820981622,172.48597943075234,173.29143983623743,171.47260697705207,83.86720789680606,0.440223753452301,0.2902234196662903
tree,139.49758583465086,138.7473346803926,179.93121310271508,179.65886688518987,20.316904838670826,179.67504480266868,114.02711993949491,175.0358334971111,146.32986497975952,179.66412139665468,174.37180234150543,178.92803850815028,80.90762501530509,0.3787078857421875,0.26914677023887634
tree,86.4785043665791,84.801258442313,69.67306226510006,62.57511955008304,179.46938385033963,20.609043555700737,176.64221841288156,103.95578341749439,170.0145629673892,122.82120728155924,146.99203773188063,154.24768784719137,73.08328625316311,0.5612390041351318,0.20869261026382446
tree,90.08386816703046,93.09855635164071,154.90248961459295,161.19830422117568,31.933005471772105,165.32773222808777,111.55726165304013,174.96461856904352,127.5298013008338,149.07579216883406,158.05793888295466,156.57110673915943,83.42736160949897,0.4454171359539032,0.21022742986679077
tree,40.230817488547004,42.11378733542649,22.92181105605665,18.557406797678752,179.37094009420858,31.80459195446594,177.13981589755173,133.93602006305284,177.7878585842309,97.2175380813914,139.61915277996022,139.91116577159673,83.8893201648201,0.5341965556144714,0.13687661290168762
tree,129.0513587102177,125.69300294644384,175.10769226012627,23.296307965260464,171.72050660309316,27.799108464211553,160.27786936253463,85.48962127457759,147.3473519501454,99.75643707655661,160.10089576314164,169.2877846575354,54.75881552894042,0.39923468232154846,0.290757417678833
tree,165.0762937244695,176.72714232841668,118.26238289364707,138.1560659726896,28.05949112862838,177.35358684805794,117.18360388017211,178.154125929617,123.22191360367589,170.58928201839265,170.46296445135448,177.29179999058272,84.8307126055831,0.48005592823028564,0.20194111764431
tree,33.00153897103117,40.16726756173803,43.13422326285093,20.878616665810952,179.59971198936668,19.875629752253676,176.3208745920924,110.16211153393829,140.39396443438082,126.7081640936915,141.7064054034948,134.955387164418,74.19369013672014,0.51859050989151,0.24590124189853668
tree,109.06506545161758,112.44855615139346,172.87081598913636,152.2065474718403,179.28867029245654,41.83046967059414,166.97651601280498,107.92884765445743,172.9728669331438,171.71788221989698,166.02113593382077,175.8230585113219,71.0484275917903,0.5470342040061951,0.27476635575294495
tree,156.16473460086291,159.94856338555195,179.5410335512656,174.75918590928708,29.538595088766087,174.49476728035853,130.4070453769584,176.55725354470675,120.75993227131342,175.67916435940612,175.3908642455194,177.85236142315145,89.33447111877268,0.7225423455238342,0.3527732193470001
tree,139.882830332202,144.53064219203912,174.16424583601102,13.230783278190417,173.60857342420056,45.71597941117639,170.29406416546894,118.94148872767937,159.75515609019067,100.86614322293809,145.21277149293337,172.983871181957,29.752718464221132,0.4535914659500122,0.3151405155658722
tree,168.53295029358566,174.11856365148884,177.2619259240285,171.73732894557938,28.244894235315183,179.9533724851009,138.75547715752072,178.96802873879815,113.71619290661931,175.71977005110122,171.42107959870242,179.7754516362715,92.58552505753005,0.4915033280849457,0.2561327815055847
tree,139.49758583465086,138.7473346803926,179.93121310271508,179.65886688518987,20.316904838670826,179.67504480266868,114.02711993949491,175.0358334971111,146.32986497975952,179.66412139665468,174.37180234150543,178.92803850815028,80.90762501530509,0.3787078857421875,0.26914677023887634
tree,174.0995289472606,174.02640824091887,177.52594931326732,170.30527821182926,178.56803732349496,39.307908401987646,176.89371429478018,127.67537532247445,169.3053843898142,113.54930181859474,175.79165480521925,165.96547183317395,80.08383329379592,0.5425529479980469,0.2510671317577362
tree,37.34338460386673,45.33433758267354,19.694885690289638,21.451259292113328,178.47854238412685,104.6898614665852,177.251774584565,144.92626155462912,177.54203338451345,149.6469875145055,148.33125304045106,139.98232498867844,91.228926834704,0.570732057094574,0.16982033848762512
tree,163.0003936990165,166.5979274966604,178.8603409545954,176.47919765151417,43.370012541257154,178.04652329096655,124.33886875911769,177.49542093125018,122.25620849070162,161.1458334077178,178.19133240482824,179.12206486856928,86.19402496695533,0.46769827604293823,0.26724952459335327
tree,70.80576581013594,70.03078493370606,163.41166113030542,135.5228746786662,176.92836096225898,43.967720012205774,175.58913023830237,117.91622773262867,174.85208041481098,138.81230752828563,153.24458204539766,170.32195446789584,73.22849440775146,0.5051065683364868,0.19604484736919403
tree,42.90770422690235,44.213251428426254,20.730317013979967,13.5873683698067,179.29303471817383,28.6116287025264,177.80642979841681,145.85775810659413,173.62111682593056,80.768857025937,139.1102613639799,135.77213237097953,86.76807975481114,0.5030273199081421,0.1599237620830536
tree,38.0093015800544,42.537686465217114,10.031187331964071,17.65191413221572,37.03331195720994,179.5459122138875,135.8383795568137,178.65650141289476,89.73514475447647,170.00100581358157,151.87388383850498,139.21327470737506,89.4641998270435,0.49597465991973877,0.17002727091312408
tree,37.34338460386673,45.33433758267354,19.694885690289638,21.451259292113328,178.47854238412685,104.6898614665852,177.251774584565,144.92626155462912,177.54203338451345,149.6469875145055,148.33125304045106,139.98232498867844,91.228926834704,0.570732057094574,0.16982033848762512
tree,167.3463442036662,169.75927108951768,162.38508142020774,155.66148090267006,156.09026339396496,21.15194249662478,163.76823812897106,110.98538949620223,166.57087441365132,118.70216219745834,140.06332472963908,138.41118544302736,78.5369516727498,0.5043918490409851,0.24071770906448364
tree,176.53685041604643,177.84733083253616,179.65481095794394,170.69511464905545,24.016909852843575,177.85657570236594,121.81520184846727,176.6509071031733,134.1933816084859,155.36784417967402,178.36739969508798,176.90166361523842,89.62430333467103,0.45454052090644836,0.2533932626247406
tree,65.28770415165542,58.986872067875595,36.627688642226566,40.305191858169174,95.38826145488537,167.75000266367252,128.1182013305807,173.10588688360943,154.11601410430623,148.84414813836935,112.98824392127399,115.39377337334001,81.25541485889829,0.5069129467010498,0.21423009037971497
tree,19.81908717936363,60.84347161173895,42.1305293653567,0.2318571918117979,174.34827305304918,28.339462381090986,178.55000974569484,116.38156549324322,172.8392354052866,109.52572692170462,150.8609984770237,135.9489400296436,79.31703201405068,0.37562569975852966,0.17245565354824066
tree,100.15289011892105,105.64235148566647,164.2940384920138,157.86403546465363,3.157971963420393,32.904434396961555,178.94007028773785,114.31592669425288,29.20415018701878,104.91919275566664,154.08656440807286,163.59032636104106,87.16497095987262,0.5074984431266785,0.27776846289634705
tree,51.786191024307605,54.91695503868506,24.72601686193014,27.124578665589123,38.06017785346205,179.31849243076326,117.55774766915397,179.1857331720431,114.73420612688017,178.96680947466476,131.9289952003902,138.091879676166,85.71557166577247,0.4924662709236145,0.15619251132011414
tree,170.42083127687823,173.65205724450723,155.27802896168998,156.18404852646705,179.5084539598117,31.123327543401103,179.9544833823185,139.03921971681555,159.84743863494313,96.98746563649371,175.07564160504285,178.35894477517587,82.17495892893527,0.7905563116073608,0.23333823680877686
tree,142.32375113753278,142.11491077050647,172.61574632864136,175.2710892657507,34.308462183120646,177.7643492460536,143.72316244665552,178.84008931420968,98.20790191944123,166.80477463931794,171.33183401130117,170.58376086696117,89.04469457883442,0.5024133920669556,0.2549125552177429
tree,170.01371824525145,163.72923522738122,147.8981741948331,133.09175795898724,179.13299247574858,32.836623350665946,179.8260238014179,112.86400121067365,171.34095324435975,112.28356737201949,170.96029351254754,178.31351644717827,77.22266996363004,0.37542635202407837,0.2772427499294281
tree,146.15846454728322,155.41058673192114,176.88819497334737,173.58063940716843,23.238829575310547,175.17473206500975,107.16232984191629,173.39189314036125,141.5148520316126,156.81737210659662,177.45773070969494,176.90361680179913,86.19617380836638,0.3509575426578522,0.27023085951805115
tree,163.2889873364609,164.7521330403968,155.68494975527534,164.18824552242359,21.20300705181817,174.8904093413031,111.04324274653645,174.77304624806587,133.84676820981622,172.48597943075234,173.29143983623743,171.47260697705207,83.86720789680606,0.440223753452301,0.2902234196662903
tree,38.92828785721847,44.238436575729935,25.46247104626572,20.151767218556923,176.31763722719984,43.89033825031434,175.48845804529083,136.89318954969525,179.00227945283126,97.83140264458052,136.34207290702446,131.7643473042981,84.96234373491461,0.4909176528453827,0.13762463629245758
tree,129.3754307682797,123.77102954797756,177.0942632215241,173.38687370728024,20.062625868341627,174.74348786777693,103.59614768632214,178.48447705916288,151.1785506477602,160.47626798788392,173.18710125237544,170.99891137797476,80.06416322921427,0.5036076903343201,0.2717968225479126
tree,172.62133195167004,175.81866419822302,41.83655795060283,146.21588342764912,158.42637017105613,59.92954580885055,165.29195659792424,114.23496782197533,129.60577438328113,97.21806563905157,126.13370630243188,168.20186337019777,144.31748777516484,0.5575799942016602,0.48052990436553955
tree,174.06152468328142,163.52659828504375,158.82837166333164,179.69225209559679,179.5248300076594,16.950334329420834,178.7725031738158,112.96334328471158,174.70371598389107,122.4259596603863,171.02869248585176,163.32279512836618,77.76425725212476,0.5048983097076416,0.308199942111969
tree,34.3236412390999,32.34622256760334,24.971283172877634,19.762257037685337,175.70154126555258,57.02374625546931,173.49025726022336,138.96973194282327,178.50281903197543,115.93083052129018,137.04564901174012,140.1437550010337,83.44957523418861,0.5084837079048157,0.14424943923950195
tree,54.06870005382646,47.65263557774209,38.009243426079294,34.86703479600967,177.31544281884086,27.383542742595655,175.21734419007112,120.49973832917763,178.05891372004402,106.57753741794166,122.90020051182408,127.96911398831963,78.29391788372999,0.513285756111145,0.1268879771232605
tree,42.90770422690235,44.213251428426254,20.730317013979967,13.5873683698067,179.29303471817383,28.6116287025264,177.80642979841681,145.85775810659413,173.62111682593056,80.768857025937,139.1102613639799,135.77213237097953,86.76807975481114,0.5030273199081421,0.1599237620830536
tree,19.77329602373851,62.148571920634055,44.275419168773276,0.2827506818803308,176.32328392591813,29.66749144468587,177.613468202203,118.02554371288326,172.12864113668508,109.9476722299875,152.33645741641655,134.08876746252042,77.62440335429396,0.37907204031944275,0.1746869534254074
tree,55.7489446362323,41.203890948433795,24.79754315834095,28.818904705626956,179.82700188412912,27.3209092443753,162.68435127369796,116.7808322350811,166.28773876502154,112.48169807389459,138.2147417826798,145.5090082637562,75.58545603296227,0.5075717568397522,0.2571864128112793
tree,93.76530673680486,98.1853371038568,150.20661566413466,167.04096606148156,58.30500590709249,175.88395517686436,116.06232532188284,179.5260112800138,143.7309747660405,179.018434354963,175.35226883543586,176.30185685548366,86.51936671532678,0.3999199867248535,0.22264310717582703
tree,161.07489933806673,166.17642590923722,176.26210036472324,150.89024015845223,16.547862004655194,176.6574997967677,107.5009826615129,178.45842174233488,143.18628019406714,160.6907545336899,168.9961635878602,179.36119701232118,88.47335400863658,0.46716681122779846,0.24499568343162537
tree,109.26961028621031,159.76215679673228,14.907326894431923,177.83404879564517,21.607832767838758,179.8833130076112,166.94381514726877,178.7307540370813,121.92699590592716,162.2691872560465,168.7333234997042,128.8676835404991,95.50189454622438,0.49973899126052856,0.2117975801229477
tree,127.91047900244264,137.3188157974955,45.14737458006324,57.905011232397975,81.62151551258523,158.57606126515384,113.04603482786425,159.23712131656626,84.43652180291869,99.58256229211624,139.2807247261589,133.82479585399756,101.08836296882124,0.37850573658943176,0.2020179182291031
tree,168.59975705134312,159.18124523169925,154.69445585509615,177.3261702284902,176.79131467957842,22.61803840542693,175.38962060339793,110.03445089571315,148.33374704923932,128.20215783518458,174.60930463759058,173.83742385521435,70.48998706557734,0.46636250615119934,0.3596237003803253
tree,122.72472045234144,128.77569058708917,165.66083638858387,168.93990316286386,179.95893077694527,20.540854736318387,175.29042939420742,110.13970484483261,178.5848424002444,118.83766582746705,175.01957207401674,175.39874822544832,82.05295462581921,0.5317193865776062,0.31465432047843933
tree,146.75761302265607,157.42413109976974,172.17074042108368,179.82610053356265,173.4300601098774,25.132618991743193,174.90222017589676,112.6200985360779,134.24979040953843,105.97515719012651,175.65263900746424,176.66004580508078,79.35182482239964,0.5252060890197754,0.3002786338329315
tree,129.0513587102177,125.69300294644384,175.10769226012627,23.296307965260464,171.72050660309316,27.799108464211553,160.27786936253463,85.48962127457759,147.3473519501454,99.75643707655661,160.10089576314164,169.2877846575354,54.75881552894042,0.39923468232154846,0.290757417678833
tree,175.9914466257155,173.22088126428665,140.71696442179757,153.3540790725263,26.532967480554106,174.55537737524455,120.06953175224395,175.5959532014655,101.33748347152232,152.53628610864942,173.8214046085614,163.53934169138677,88.742479119515,0.45079588890075684,0.25308966636657715
tree,139.896736839644,157.42950412791646,174.0228176232683,167.00478390398015,22.302284502319424,174.63954909936692,110.40509807451606,178.10388420158682,124.99807455522439,161.38159634406858,179.27608515753928,179.40638780908975,86.42239229729151,0.4893938899040222,0.2689286172389984
tree,165.0762937244695,176.72714232841668,118.26238289364707,138.1560659726896,28.05949112862838,177.35358684805794,117.18360388017211,178.154125929617,123.22191360367589,170.58928201839265,170.46296445135448,177.29179999058272,84.8307126055831,0.48005592823028564,0.20194111764431
tree,172.32679780513186,169.50468640223124,177.30381882034192,177.73933094048778,116.57396611918975,177.6996545714509,149.34209116775205,177.4823511111943,152.55129616868882,179.5500806913229,178.95134803004672,174.88083621322224,80.9809563522507,0.4886941909790039,0.2623768746852875
tree,165.97310213359148,161.1235302911447,138.91566632233864,136.88644711572465,175.90608124150248,171.47516518641964,162.77718316501463,142.15723676197643,145.1092969271469,145.59074654365537,135.3333693931808,118.4051827591844,61.23474002878692,0.40837517380714417,0.2306966930627823
tree,170.42083127687823,173.65205724450723,155.27802896168998,156.18404852646705,179.5084539598117,31.123327543401103,179.9544833823185,139.03921971681555,159.84743863494313,96.98746563649371,175.07564160504285,178.35894477517587,82.17495892893527,0.7905563116073608,0.23333823680877686
tree,145.3302913948844,178.2305868252513,169.81764651355718,163.62961754715315,82.57634216611359,163.33713039865341,102.90572737102725,96.16254199535557,103.02290811693227,169.5664323483203,174.44437617603475,177.50046885659535,93.4938449448477,0.5431951880455017,0.3219117820262909
tree,45.68428275756048,48.86575482663452,59.819729517209886,50.27449050221451,165.25736238855936,17.66942497366945,171.37891186999812,103.80207058220998,153.77625105211786,117.80804167855415,133.13356894365293,138.2206622833908,73.9959971140961,0.5149232149124146,0.18480715155601501
tree,133.114285170883,123.99795419051526,172.73997470188684,159.99175406093624,178.8578344523688,20.567307939968057,176.8989097161656,120.0506507187709,168.73402640747375,109.13802425599904,172.9198489664079,172.88278334343693,78.02158891736508,0.4658487141132355,0.2597683072090149
tree,119.4865779696371,118.01726005266357,167.43100593854672,164.35104634200505,177.79929036658064,53.20515111203764,176.80742828678544,117.24791911882599,171.97670049819936,140.52450274851,168.21155280502572,176.88440286051713,84.4247202464544,0.4992235004901886,0.29408907890319824
tree,172.25068426461064,174.3483286169792,176.55511614179346,179.6392320063774,16.922131767040923,174.43054132088525,98.19221948947752,177.91053799478732,113.38047779416566,162.45941592214956,166.81318804975754,164.06316196323112,85.63421569081083,0.7113912105560303,0.3430383503437042
tree,156.68420152493414,63.90797486340413,18.014539016413273,15.993552905108178,47.35349933767992,178.32758385040242,125.20902599573722,175.92534296047106,110.20028733562832,166.96698594612587,12.386505920788839,142.9838688626485,85.45350239573224,0.5040702223777771,0.2576610743999481
tree,173.05245291585211,172.89411783741593,142.57571807515686,176.38788675086096,70.07309109716816,148.7654194540759,111.20244430891765,150.674393328453,164.73128878590742,167.11097773520672,168.9749874300775,151.88172647638368,78.69129583894548,0.3770327866077423,0.37886425852775574
tree,148.83136086344584,179.59091394442936,179.1593552603129,166.17007069600848,66.48548821595584,140.84744387265675,113.93052139003015,161.11027570291967,119.71955916323711,152.17325758480465,169.04094121851466,123.00691591278178,79.32955844514466,0.5120635032653809,0.2637610137462616
tree,178.33855915558146,169.35226165537037,163.2626975878513,133.3318988106516,178.44158023691696,18.263655230946313,175.44011883377607,109.5986878984802,149.26944476326494,130.41614810674625,179.93786604909658,178.56495214778596,77.60732171772429,0.36593446135520935,0.2977212071418762
tree,174.9826016609629,174.62104152986797,93.47117620887893,104.00123730251055,28.437163732250212,179.2781283128236,101.68704193906031,173.63278066574168,137.43553311319218,175.60868953616807,175.522383043949,179.05958046166947,84.11997769987546,0.513521134853363,0.228107750415802
tree,51.007311059560166,59.3244177179039,27.08911390481589,31.177592146806113,36.338981334543405,178.71078636987926,114.58551913288726,177.91521435293308,122.0217669459346,178.96535619092083,127.90279737331939,119.0457337438057,84.18419999276423,0.49002087116241455,0.09917812049388885
tree,40.74505353114596,34.75011424775659,23.152263857357635,44.90760552901631,20.263774613807925,165.32675080416527,97.90180507565447,165.88218506634263,138.24883884986832,158.6484049534392,140.60385943240772,130.07967286001005,84.04602303446178,0.49166014790534973,0.1881938874721527
